surface,tourney_date,player_one,player_two,player_one_ht,player_two_ht,player_one_age,player_two_age,player_one_hand,player_two_hand,player_one_ace,player_two_ace,player_one_df,player_two_df,player_one_break_point_saved,player_two_break_point_saved,player_one_break_point_faced,player_two_break_point_faced,player_one_rank,player_two_rank,player_one_rank_points,player_two_rank_points,FTR,player_one_win_percentage,player_two_win_percentage
Clay,10-05-2021,Alexander Zverev,Hugo Dellien,198,180,24.05475702,27.89869952,R,R,4,2,2,2,6,3,6,7,6,128,3126,594,W,75.67567568,58.13953488
Clay,10-05-2021,Aslan Karatsev,Daniil Medvedev,185,198,27.67967146,25.24298426,R,R,1,5,0,1,1,3,1,6,27,2,2167,3323,W,89.65517241,60.52631579
Clay,10-05-2021,Lorenzo Musetti,Reilly Opelka,185,208,19.18685832,23.69883641,R,R,1,19.5,0,1,1,0,3,0,82,47,917,1382,L,68.29268293,85.71428571
Clay,10-05-2021,David Goffin,Federico Delbonis,180,190,30.42299795,30.59548255,R,L,0,0,4,0,5,0,9,0,13,64,2875,1036,L,59.09090909,81.81818182
Clay,10-05-2021,Diego Schwartzman,Felix Auger Aliassime,172.5,193,28.73100616,20.75290897,R,R,1,5,6,4,1,0,6,1,10,21,3126,2418,L,48,76
Clay,10-05-2021,Andrey Rublev,Jan Lennard Struff,188,193,23.55373032,31.04175222,R,R,12,11,2,3,7,3,7,6,7,41,3126,1545,W,77.6119403,64.9122807
Clay,10-05-2021,Cristian Garin,Roberto Bautista Agut,185,183,24.94455852,33.07049966,R,R,4,0,3,0,6,4,10,6,22,11,2350,3170,L,58.49056604,60.46511628
Clay,10-05-2021,Gianluca Mager,Lorenzo Sonego,185,191,26.43942505,25.99863107,R,R,1,1,0,0,1,0,4,1,90,33,844,1817,L,64.70588235,85.29411765
Clay,10-05-2021,Dominic Thiem,Marton Fucsovics,185,188,27.68240931,29.25119781,R,R,2,1,1,3,10,8,14,13,4,44,3126,1421,W,70.1754386,58.18181818
Clay,10-05-2021,Marin Cilic,Stefanos Tsitsipas,198,193,32.61327858,22.74332649,R,R,2,3,2,2,3,3,6,3,43,5,1433,3323,L,73.68421053,82.5
Clay,10-05-2021,John Millman,Matteo Berrettini,183,196,31.90417522,25.07597536,R,R,0,2,2,0,6,0,9,0,42,9,1486,3323,L,61.53846154,78.78787879
Clay,10-05-2021,Alejandro Davidovich Fokina,Cameron Norrie,183,188,21.9301848,25.71389459,R,L,0,1,5,1,1,7,2,11,48,49,1328,1315,W,75,67.64705882
Clay,10-05-2021,Novak Djokovic,Taylor Fritz,188,193,33.96851472,23.53182752,R,R,3,4,1,4,5,3,7,6,1,31,3126,1830,W,75.55555556,60.60606061
Clay,10-05-2021,Denis Shapovalov,Rafael Nadal,185,185,22.0698152,34.93497604,L,L,12,2,5,2,10,5,14,10,14,3,2855,3323,L,68.18181818,64.63414634
Clay,10-05-2021,Alexander Zverev,Kei Nishikori,198,178,24.05475702,31.36208077,R,R,7,2,8,0,5,8,9,13,6,45,3126,1408,W,69.56521739,58.20895522
Clay,10-05-2021,Aslan Karatsev,Reilly Opelka,185,208,27.67967146,23.69883641,R,R,2,18,4,1,1,2,2,2,27,47,2167,1382,L,80,80.95238095
Clay,10-05-2021,Federico Delbonis,Felix Auger Aliassime,190,193,30.59548255,20.75290897,L,R,0,2,2,6,3,4,4,7,64,21,1036,2418,W,76.19047619,71.42857143
Clay,10-05-2021,Andrey Rublev,Roberto Bautista Agut,188,183,23.55373032,33.07049966,R,R,5,0,0,1,2,6,4,10,7,11,3126,3170,W,73.52941176,63.63636364
Clay,10-05-2021,Dominic Thiem,Lorenzo Sonego,185,191,27.68240931,25.99863107,R,R,8,9,3,0,11,7,14,9,4,33,3126,1817,L,69.76744186,68.23529412
Clay,10-05-2021,Matteo Berrettini,Stefanos Tsitsipas,196,193,25.07597536,22.74332649,R,R,6,3,0,0,5,2,7,2,9,5,3126,3323,L,85.18518519,83.87096774
Clay,10-05-2021,Alejandro Davidovich Fokina,Novak Djokovic,183,188,21.9301848,33.96851472,R,R,0,4,3,1,5,3,10,4,48,1,1328,3323,L,45.94594595,69.6969697
Clay,10-05-2021,Alexander Zverev,Rafael Nadal,198,185,24.05475702,34.93497604,R,L,6,1,3,0,3,9,6,10,6,3,3126,3323,L,63.63636364,58
Clay,10-05-2021,Federico Delbonis,Reilly Opelka,190,208,30.59548255,23.69883641,L,R,5,18,2,1,1,4,2,4,64,47,1036,1382,L,80,80
Clay,10-05-2021,Andrey Rublev,Lorenzo Sonego,188,191,23.55373032,25.99863107,R,R,7,5,0,1,1,11,4,13,7,33,3126,1817,L,72.22222222,70.42253521
Clay,10-05-2021,Novak Djokovic,Stefanos Tsitsipas,188,193,33.96851472,22.74332649,R,R,4,5,6,1,9,12,14,18,1,5,3126,3323,W,69.23076923,57.77777778
Clay,10-05-2021,Rafael Nadal,Reilly Opelka,185,208,34.93497604,23.69883641,L,R,5,11,1,1,4,5,4,7,3,47,3126,1382,W,83.72093023,84.375
Clay,10-05-2021,Lorenzo Sonego,Novak Djokovic,191,188,25.99863107,33.96851472,R,R,3,5,3,2,8,6,12,7,33,1,1817,3323,L,62.85714286,78.78787879
Clay,10-05-2021,Novak Djokovic,Rafael Nadal,188,185,33.96851472,34.93497604,R,L,5,3,4,1,3,5,6,8,1,3,3126,3323,L,65.07936508,65.27777778
Hard,02-08-2021,Andreas Seppi,Yasutaka Uchiyama,190,183,37.44558522,28.99110198,R,R,4,11,1,5,2,8,4,11,88,123,863,674,W,76.47058824,76.27118644
Hard,02-08-2021,Elias Ymer,Jordan Thompson,183,183,25.31143053,27.28542094,R,R,4,9,8.5,4,9,9,16,17,168,62,434,1077,W,67.9245283,56.89655172
Hard,02-08-2021,Daniel Elahi Galan,Tommy Paul,191,185,25.12251882,24.21081451,R,R,3,3,1,3,1,2,1,5,113,55,725,1193,W,79.48717949,65.71428571
Hard,02-08-2021,Ramkumar Ramanathan,Steve Johnson,188,188,26.73237509,31.60574949,R,R,10,11,6,1,1,1,3,2,170.5,81,355,921,L,80,77.27272727
Hard,02-08-2021,Denis Kudla,Feliciano Lopez,180,188,28.95824778,39.11430527,R,L,12,17,4,8,6,6,6,8,103,92,778,832,W,72.4137931,75
Hard,02-08-2021,Egor Gerasimov,Ilya Ivashka,196,193,28.72279261,27.43600274,R,R,3,6,3,4,5,3,8,4,78,65,926,1038,L,71.79487179,80.48780488
Hard,02-08-2021,Illya Marchenko,Marcos Giron,185,180,33.90006845,28.02464066,R,R,6,10,2,4,2,9,7,14,157,64,482,1047,L,55.93220339,73.68421053
Hard,02-08-2021,Kei Nishikori,Sam Querrey,178,198,31.59206023,33.82067077,R,R,2,6,2,3,5,3,5,6,67,68,1003,1003,W,76.08695652,80.64516129
Hard,02-08-2021,James Duckworth,Tennys Sandgren,183,188,29.53045859,30.03148528,R,R,4,10,1,3,4,4,8,6,80,83,923,897,L,65.2173913,77.5
Hard,02-08-2021,Jack Sock,Yoshihito Nishioka,185,170,28.85420945,25.84804928,R,L,3,1,4,4,3,1,5,5,170.5,56,373,1155,W,68.57142857,52.77777778
Hard,02-08-2021,Andreas Seppi,Felix Auger Aliassime,190,193,37.44558522,20.98288843,R,R,2,9,1,2,7,3,12,6,88,15,863,2738,L,55.10204082,76.92307692
Hard,02-08-2021,Elias Ymer,John Millman,183,183,25.31143053,32.13415469,R,R,2,3,4,0,4,9,9,12,168,43,434,1476,L,61.9047619,70.21276596
Hard,02-08-2021,Daniel Elahi Galan,Reilly Opelka,191,208,25.12251882,23.92881588,R,R,0,9,1,2,2,5,3,5,113,36,725,1706,L,77.5,83.72093023
Hard,02-08-2021,Alex De Minaur,Steve Johnson,183,188,22.45585216,31.60574949,R,R,2,7,5,4,5,2,9,3,18,81,2565,921,L,70.90909091,73.58490566
Hard,02-08-2021,Miomir Kecmanovic,Ricardas Berankis,183,175,21.92197125,31.1156742,R,R,1,3,8.5,2,12,3,18,4,59,86,1142,873,L,74.28571429,78.125
Hard,02-08-2021,Sebastian Korda,Vasek Pospisil,196,193,21.07597536,31.11019849,R,R,11,4,1,2,3,3,3,5,45,61,1413,1105,W,80,87.80487805
Hard,02-08-2021,Emil Ruusuvuori,Jannik Sinner,188,188,22.33538672,19.96167009,R,R,2,3,6,0,2,0,5,0,69,24,1002,2280,L,62.06896552,85
Hard,02-08-2021,Denis Kudla,Taylor Fritz,180,193,28.95824778,23.76180698,R,R,5,4,3,4,7,3,9,8,103,42,778,1515,W,75,60.71428571
Hard,02-08-2021,Grigor Dimitrov,Ilya Ivashka,188,193,30.21492129,27.43600274,R,R,6,5,5,3,6,1,9,2,21,65,2466,1038,L,69.3877551,81.57894737
Hard,02-08-2021,Cameron Norrie,Marcos Giron,188,180,25.94387406,28.02464066,L,R,4,3,2,0,4,8,7,13,29,64,1975,1047,W,69.44444444,57.89473684
Hard,02-08-2021,Alexander Bublik,Kei Nishikori,196,178,24.12594114,31.59206023,R,R,14,3,8.5,3,12,6,18,8,39,67,1611,1003,L,72.72727273,57.14285714
Hard,02-08-2021,Lloyd Harris,Tennys Sandgren,193,188,24.43531828,30.03148528,R,R,10,1,0,3,3,3,3,5,50,83,1303,897,W,72.72727273,77.77777778
Hard,02-08-2021,Jack Sock,Rafael Nadal,185,185,28.85420945,35.16495551,R,L,7,8,4,3,3,8,6,10,170.5,3,373,3323,L,70,70.14925373
Hard,02-08-2021,John Millman,Reilly Opelka,183,208,32.13415469,23.92881588,R,R,4,19,1,2,1,2,2,4,43,36,1476,1706,W,72.5,72.09302326
Hard,02-08-2021,Ricardas Berankis,Steve Johnson,175,188,31.1156742,31.60574949,R,R,4,7,2,1,0,3,4,3,86,81,873,921,L,47.36842105,68.96551724
Hard,02-08-2021,Jannik Sinner,Sebastian Korda,188,196,19.96167009,21.07597536,R,R,3,2,5,5,2,4,5,7,24,45,2280,1413,W,72.09302326,75
Hard,02-08-2021,Cameron Norrie,Kei Nishikori,188,178,25.94387406,31.59206023,L,R,9,5,1,2,6,2,12,6,29,67,1975,1003,L,66.17647059,61.53846154
Hard,02-08-2021,Lloyd Harris,Rafael Nadal,193,185,24.43531828,35.16495551,R,L,16,8,3,2,4,1,6,3,50,3,1303,3323,W,76.47058824,78.84615385
Hard,02-08-2021,Jannik Sinner,Steve Johnson,188,188,19.96167009,31.60574949,R,R,7,2,1,3,3,3,3,6,24,81,2280,921,W,93.10344828,65.38461538
Hard,02-08-2021,Kei Nishikori,Lloyd Harris,178,193,31.59206023,24.43531828,R,R,1,10,1,3,5,10,6,14,67,50,1003,1303,W,70,71.66666667
Hard,09-08-2021,Nick Kyrgios,Reilly Opelka,193,208,26.28610541,23.94798084,R,R,16,19.5,5,3,8,1,9,2,80,32,918,1741,L,74.28571429,88.23529412
Hard,09-08-2021,Tommy Paul,Vasek Pospisil,185,193,24.22997947,31.12936345,R,R,7,9,0,6,3,6,5,11,58,61,1143,1125,W,73.68421053,73.91304348
Hard,09-08-2021,Lorenzo Sonego,Ugo Humbert,191,188,26.2477755,23.1211499,R,L,6,7,4,6,3,6,5,6,25,26,2147,2090,L,65.85365854,86.84210526
Hard,09-08-2021,Cameron Norrie,Karen Khachanov,188,198,25.96303901,25.2183436,L,R,5,10,5,5,4,8,7,10,28,29,1975,1920,L,64.70588235,76.92307692
Hard,09-08-2021,Dusan Lajovic,Emil Ruusuvuori,180,188,31.11019849,22.35455168,R,R,1,3,5,3,6,4,11,10,44,72,1485,983,W,60,62.26415094
Hard,09-08-2021,Albert Ramos,Marin Cilic,188,198,33.56057495,32.862423,L,R,4,13,5,4,5,5,9,7,48,39,1378,1593,L,65.95744681,73.91304348
Hard,09-08-2021,Frances Tiafoe,Yoshihito Nishioka,188,170,23.55099247,25.86721424,R,L,11,4,0,2,0,3,0,5,52,56,1226,1155,W,83.33333333,59.45945946
Hard,09-08-2021,John Millman,Ricardas Berankis,183,175,32.15331964,31.13483915,R,R,6,2,2,7,0,6,3,10,42,84,1505,902,W,82.85714286,66.66666667
Hard,09-08-2021,Alejandro Davidovich Fokina,John Isner,183,206,22.17932923,36.28747433,R,R,1,19,4,2,4,0,8,1,34,30,1723,1901,L,63.33333333,76.92307692
Hard,09-08-2021,Fabio Fognini,Jan Lennard Struff,178,193,34.21218344,31.29089665,R,R,6,9,8.5,8.5,10,6,13,12,37,46,1619,1410,W,67.27272727,77.55102041
Hard,09-08-2021,Kei Nishikori,Miomir Kecmanovic,178,183,31.61122519,21.94113621,R,R,2,7,0,4,1,0,3,5,55,59,1173,1142,W,68.85245902,70.37037037
Hard,09-08-2021,James Duckworth,Taylor Fritz,183,193,29.54962355,23.78097194,R,R,8,7,4,8.5,2,8,3,11,85,40,899,1550,W,84.61538462,73.91304348
Hard,09-08-2021,Alexander Bublik,Daniel Evans,196,175,24.14510609,31.21423682,R,R,8,2,8,5,0,7,1,10,38,27,1611,2084,W,85.71428571,59.52380952
Hard,09-08-2021,Feliciano Lopez,Lloyd Harris,188,193,38.94592745,24.45448323,L,R,6,11,2,2,3,3,6,3,99,49,810,1368,L,76.19047619,84.21052632
Hard,09-08-2021,Grigor Dimitrov,Reilly Opelka,188,208,30.23408624,23.94798084,R,R,7,12,2,1,3,1,5,1,21,32,2466,1741,L,80.76923077,84.21052632
Hard,09-08-2021,Roberto Bautista Agut,Tommy Paul,183,185,33.31964408,24.22997947,R,R,3,6,3,4,2,2,4,6,18,58,2585,1143,W,83.33333333,60.86956522
Hard,09-08-2021,Benoit Paire,Diego Schwartzman,196,170,32.25462012,28.98015058,R,R,12,2,7,4,1,2,5,3,50,14,1354,2913,L,79.31034483,72.72727273
Hard,09-08-2021,Stefanos Tsitsipas,Ugo Humbert,193,188,22.99247091,23.1211499,R,L,16,2,6,6,2,11,3,15,3,26,3126,2090,W,84.48275862,72.72727273
Hard,09-08-2021,Aslan Karatsev,Karen Khachanov,185,198,27.92881588,25.2183436,R,R,7,4,2,2,4,12,9,16,22,29,2287,1920,L,60.78431373,55.55555556
Hard,09-08-2021,Dusan Lajovic,Felix Auger Aliassime,180,193,31.11019849,21.00205339,R,R,0,6,1,4,2,3,2,5,44,16,1485,2693,W,77.27272727,73.80952381
Hard,09-08-2021,Casper Ruud,Marin Cilic,183,198,22.63107461,32.862423,R,R,5,10,1,7,2,3,3,5,12,39,3126,1593,W,86.95652174,78.04878049
Hard,09-08-2021,Denis Shapovalov,Frances Tiafoe,185,188,22.31895962,23.55099247,L,R,4,5,8.5,3,10,0,13,0,10,52,3126,1226,L,73.33333333,88.46153846
Hard,09-08-2021,Gael Monfils,John Millman,193,183,34.93771389,32.15331964,R,R,10,1,8.5,1,1,11,4,15,24,42,2253,1505,W,75,67.69230769
Hard,09-08-2021,Cristian Garin,John Isner,185,206,25.19370294,36.28747433,R,R,4,19.5,3,3,5,3,7,4,20,30,2475,1901,L,70.96774194,82.45614035
Hard,09-08-2021,Andrey Rublev,Fabio Fognini,188,178,23.80287474,34.21218344,R,R,13,5,4,4,2,2,3,4,7,37,3126,1619,W,81.25,80.55555556
Hard,09-08-2021,Alex De Minaur,Nikoloz Basilashvili,183,185,22.47501711,29.45927447,R,R,2,6,3,3,1,5,6,5,17,43,2600,1498,L,50,77.77777778
Hard,09-08-2021,James Duckworth,Jannik Sinner,183,188,29.54962355,19.98083504,R,R,1,3,0,2,2,2,2,4,85,15,899,2745,W,77.77777778,76.31578947
Hard,09-08-2021,Alexander Bublik,Daniil Medvedev,196,198,24.14510609,25.49212868,R,R,14,13,8,4,5,3,7,4,38,2,1611,3323,L,84.09090909,84.61538462
Hard,09-08-2021,Lloyd Harris,Reilly Opelka,193,208,24.45448323,23.94798084,R,R,19.5,19.5,4,4,2,7,2,8,49,32,1368,1741,L,86.36363636,73.56321839
Hard,09-08-2021,Diego Schwartzman,Roberto Bautista Agut,172.5,183,28.98015058,33.31964408,R,R,4,3,3,3,6,3,12,8,14,18,2913,2585,L,74.57627119,67.9245283
Hard,09-08-2021,Karen Khachanov,Stefanos Tsitsipas,198,193,25.2183436,22.99247091,R,R,5,5,4,3,3,2,6,2,29,3,1920,3323,L,62.5,92.59259259
Hard,09-08-2021,Casper Ruud,Dusan Lajovic,183,180,22.63107461,31.11019849,R,R,5,2,1,2,1,0,2,3,12,44,3126,1485,W,71.875,63.88888889
Hard,09-08-2021,Frances Tiafoe,Gael Monfils,188,193,23.55099247,34.93771389,R,R,3,11,3,5,6,2,9,3,52,24,1226,2253,L,60.86956522,83.78378378
Hard,09-08-2021,Andrey Rublev,John Isner,188,206,23.80287474,36.28747433,R,R,10,19.5,4,1,6,4,7,4,7,30,3126,1901,L,84.09090909,77.08333333
Hard,09-08-2021,Hubert Hurkacz,Nikoloz Basilashvili,196,185,24.49007529,29.45927447,R,R,19.5,11,5,8,6,5,7,8,13,43,3118,1498,W,87.5,80
Hard,09-08-2021,Daniil Medvedev,James Duckworth,198,183,25.49212868,29.54962355,R,R,10,1,3,2,0,5,1,9,2,85,3126,899,W,84.375,62.5
Hard,09-08-2021,Reilly Opelka,Roberto Bautista Agut,200.5,183,23.94798084,33.31964408,R,R,18,6,2,0,0,0,0,1,32,18,1741,2585,W,85.36585366,85.71428571
Hard,09-08-2021,Casper Ruud,Stefanos Tsitsipas,183,193,22.63107461,22.99247091,R,R,2,8,1,1,4,1,7,1,12,3,3126,3323,L,66.66666667,86.20689655
Hard,09-08-2021,Gael Monfils,John Isner,193,206,34.93771389,36.28747433,R,R,12,13,8.5,2,6,1,7,1,24,30,2253,1901,L,80,78.26086957
Hard,09-08-2021,Daniil Medvedev,Hubert Hurkacz,198,196,25.49212868,24.49007529,R,R,19.5,9,5,1,7,2,9,2,2,13,3126,3118,W,78.94736842,85.71428571
Hard,09-08-2021,Reilly Opelka,Stefanos Tsitsipas,200.5,193,23.94798084,22.99247091,R,R,17,10,3,7,1,3,1,4,32,3,1741,3323,W,76.54320988,86.8852459
Hard,09-08-2021,Daniil Medvedev,John Isner,198,206,25.49212868,36.28747433,R,R,11,4,3,1,1,3,1,7,2,30,3126,1901,W,90,60.52631579
Hard,09-08-2021,Daniil Medvedev,Reilly Opelka,198,208,25.49212868,23.94798084,R,R,6,8,5,3,4,4,4,7,2,32,3126,1741,W,88.46153846,63.15789474
Hard,16-08-2021,Laslo Djere,Sebastian Korda,188,196,26.20670773,21.11430527,R,R,6,4,4,1,3,0,6,1,52,45,1307,1449,L,74.28571429,86.11111111
Hard,16-08-2021,Carlos Alcaraz,Lorenzo Sonego,185,191,18.28336756,26.26694045,R,R,1,3,3,0,1,5,4,7,55,27,1196,2157,L,72.22222222,65.30612245
Hard,16-08-2021,Cristian Garin,Tommy Paul,185,185,25.2128679,24.24914442,R,R,1,5,3,2,6,6,11,10,20,56,2510,1193,L,59.25925926,67.1875
Hard,16-08-2021,Felix Auger Aliassime,Marton Fucsovics,193,188,21.02121834,29.51950719,R,R,2,3,5,6,7,12,10,18,17,37,2693,1644,W,68.18181818,62.96296296
Hard,16-08-2021,Karen Khachanov,Kevin Anderson,198,203,25.23750856,35.24709103,R,R,0,11,1,4,2,7,2,10,30,76,2055,958,W,75,69.56521739
Hard,16-08-2021,Albert Ramos,Taylor Fritz,188,193,33.5797399,23.80013689,L,R,8,15,3,8,3,11,6,15,49,42,1378,1550,W,76.59574468,75
Hard,16-08-2021,Lloyd Harris,Yoshihito Nishioka,193,170,24.47364819,25.88637919,R,L,11,2,2,1,7,2,9,6,46,57,1433,1170,W,74.35897436,60.46511628
Hard,16-08-2021,Fabio Fognini,Nikoloz Basilashvili,178,185,34.23134839,29.47843943,R,R,8,4,3,3,2,2,5,6,36,40,1689,1578,W,64,63.63636364
Hard,16-08-2021,David Goffin,Guido Pella,180,185,30.69130732,31.24982888,R,L,2,4,5,1,6,2,10,3,19,93,2513,834,L,64.51612903,66.66666667
Hard,16-08-2021,Daniel Evans,Diego Schwartzman,175,170,31.23340178,28.99931554,R,R,4,5,2,2,8,2,12,4,28,14,2096,2980,L,68.88888889,80.85106383
Hard,16-08-2021,Frances Tiafoe,Ugo Humbert,188,188,23.57015743,23.14031485,R,L,6,10,2,3,3,1,4,3,51,29,1312,2090,W,86.66666667,80.76923077
Hard,16-08-2021,Corentin Moutet,Reilly Opelka,178,208,22.32717317,23.96714579,L,R,5,14,1,7,2,1,3,2,90,23,848,2341,L,77.02702703,84.84848485
Hard,16-08-2021,Benoit Paire,Miomir Kecmanovic,196,183,32.27378508,21.96030116,R,R,11,1,7,2,7,4,10,9,50,58,1375,1142,W,77.77777778,59.3220339
Hard,16-08-2021,Cameron Norrie,John Isner,188,206,25.98220397,36.30663929,L,R,12,19.5,4,3,0,0,1,1,31,26,1975,2238,L,93.47826087,82.53968254
Hard,16-08-2021,Federico Delbonis,Jannik Sinner,190,188,30.86379192,20,L,R,1,6,4,0,9,4,14,6,48,15,1407,2745,L,68.29268293,74.41860465
Hard,16-08-2021,Alex De Minaur,Filip Krajinovic,183,185,22.49418207,29.46748802,R,R,8,3,1,1,5,4,9,7,18,33,2600,1724,W,69.84126984,72.91666667
Hard,16-08-2021,Dusan Lajovic,Gael Monfils,180,193,31.12936345,34.95687885,R,R,1,5,2,8.5,5,10,11,14,41,22,1565,2423,L,45.65217391,70.58823529
Hard,16-08-2021,Aslan Karatsev,Marin Cilic,185,198,27.94798084,32.88158795,R,R,6,8,4,5,6,0,9,1,25,39,2287,1628,L,68.08510638,83.78378378
Hard,16-08-2021,Dominik Koepfer,Jan Lennard Struff,180,193,27.2991102,31.3100616,L,R,9,7,4,4,5,4,6,5,59,47,1126,1410,W,72.61904762,77.08333333
Hard,16-08-2021,Andy Murray,Richard Gasquet,190,185,34.25598905,35.16221766,R,R,14,3,2,2,4,7,5,10,105,53,775,1221,W,80.55555556,61.36363636
Hard,16-08-2021,Alejandro Davidovich Fokina,Hubert Hurkacz,183,196,22.19849418,24.50924025,R,R,1,15,5,3,5,3,10,4,34,12,1723,3288,L,63.82978723,72.72727273
Hard,16-08-2021,Grigor Dimitrov,Roberto Bautista Agut,188,183,30.2532512,33.33880903,R,R,16,2,0,2,2,1,3,4,21,16,2466,2720,W,76.47058824,63.88888889
Hard,16-08-2021,Alexander Bublik,Marcos Giron,196,180,24.16427105,28.06297057,R,R,19.5,12,8,5,8,3,10,5,38,66,1633,1047,W,73.91304348,75
Hard,16-08-2021,Sebastian Korda,Stefanos Tsitsipas,196,193,21.11430527,23.01163587,R,R,7,7,1,4,4,2,6,2,45,3,1449,3323,L,61.53846154,89.18918919
Hard,16-08-2021,Lorenzo Sonego,Tommy Paul,191,185,26.26694045,24.24914442,R,R,13,6,3,3,5,1,5,3,27,56,2157,1193,W,81.25,72.72727273
Hard,16-08-2021,Felix Auger Aliassime,Karen Khachanov,193,198,21.02121834,25.23750856,R,R,14,5,5,7,1,10,1,13,17,30,2693,2055,W,89.58333333,66.66666667
Hard,16-08-2021,Albert Ramos,Matteo Berrettini,188,196,33.5797399,25.34428474,L,R,2,19.5,3,1,2,5,4,5,49,8,1378,3323,L,80,83.56164384
Hard,16-08-2021,Alexander Zverev,Lloyd Harris,198,193,24.32306639,24.47364819,R,R,11,11,1,3,0,1,0,3,5,46,3126,1433,W,86.11111111,82.5
Hard,16-08-2021,Fabio Fognini,Guido Pella,178,185,34.23134839,31.24982888,R,L,4,7,6,1,11,6,15,7,36,93,1689,834,L,61.11111111,65.38461538
Hard,16-08-2021,Diego Schwartzman,Frances Tiafoe,172.5,188,28.99931554,23.57015743,R,R,5,8,1,3,1,2,2,6,14,51,2980,1312,W,68.08510638,64.28571429
Hard,16-08-2021,Casper Ruud,Reilly Opelka,183,208,22.65023956,23.96714579,R,R,19.5,17,2,3,3,3,3,6,11,23,3126,2341,W,86.95652174,73.13432836
Hard,16-08-2021,Benoit Paire,Denis Shapovalov,196,185,32.27378508,22.33812457,R,L,11,5,5,8.5,7,6,10,11,50,10,1375,3323,W,72.72727273,62.5
Hard,16-08-2021,Jannik Sinner,John Isner,188,206,20,36.30663929,R,R,11,12,2,2,3,1,4,2,15,26,2745,2238,L,84.90566038,78.75
Hard,16-08-2021,Alex De Minaur,Gael Monfils,183,193,22.49418207,34.95687885,R,R,1,6,2,5,10,3,13,4,18,22,2600,2423,L,64,82.92682927
Hard,16-08-2021,Andrey Rublev,Marin Cilic,188,198,23.8220397,32.88158795,R,R,11,11,5,5,4,2,5,6,7,39,3126,1628,W,83.33333333,73.91304348
Hard,16-08-2021,Dominik Koepfer,Pablo Carreno Busta,180,188,27.2991102,30.0971937,L,R,3,5,2,2,1,7,4,7,59,13,1126,3260,L,68.75,76.92307692
Hard,16-08-2021,Andy Murray,Hubert Hurkacz,190,196,34.25598905,24.50924025,R,R,11,17,3,1,4,3,6,4,105,12,775,3288,L,81.25,81.25
Hard,16-08-2021,Alexander Bublik,Grigor Dimitrov,196,188,24.16427105,30.2532512,R,R,9,8,8.5,5,6,0,9,1,38,21,1633,2466,L,76.92307692,83.78378378
Hard,16-08-2021,Lorenzo Sonego,Stefanos Tsitsipas,191,193,26.26694045,23.01163587,R,R,9,7,4,3,8,6,10,7,27,3,2157,3323,L,73.23943662,78.18181818
Hard,16-08-2021,Felix Auger Aliassime,Matteo Berrettini,193,196,21.02121834,25.34428474,R,R,7,4,5,2,0,8,1,11,17,8,2693,3323,W,87.87878788,64.1025641
Hard,16-08-2021,Alexander Zverev,Guido Pella,198,185,24.32306639,31.24982888,R,L,8,3,3,1,0,4,0,8,5,93,3126,834,W,85.18518519,51.35135135
Hard,16-08-2021,Casper Ruud,Diego Schwartzman,183,170,22.65023956,28.99931554,R,R,6,0,0,1,0,5,0,7,11,14,3126,2980,W,90.90909091,68.75
Hard,16-08-2021,Benoit Paire,John Isner,196,206,32.27378508,36.30663929,R,R,16,18,8.5,6,8,7,9,11,50,26,1375,2238,W,87.03703704,64.78873239
Hard,16-08-2021,Andrey Rublev,Gael Monfils,188,193,23.8220397,34.95687885,R,R,8,9,2,7,1,1,4,4,7,22,3126,2423,W,86.95652174,63.26530612
Hard,16-08-2021,Hubert Hurkacz,Pablo Carreno Busta,196,188,24.50924025,30.0971937,R,R,14,7,2,4,11,4,12,5,12,13,3126,3260,L,69.49152542,82.22222222
Hard,16-08-2021,Daniil Medvedev,Grigor Dimitrov,198,188,25.51129363,30.2532512,R,R,7,0,2,5,3,6,4,10,2,21,3126,2466,W,74.35897436,64.1025641
Hard,16-08-2021,Felix Auger Aliassime,Stefanos Tsitsipas,193,193,21.02121834,23.01163587,R,R,10,6,7,3,4,1,8,2,17,3,2693,3323,L,69.09090909,80.95238095
Hard,16-08-2021,Alexander Zverev,Casper Ruud,198,183,24.32306639,22.65023956,R,R,6,2,1,0,0,2,1,7,5,11,3126,3323,W,88.46153846,46.875
Hard,16-08-2021,Andrey Rublev,Benoit Paire,188,196,23.8220397,32.27378508,R,R,13,9,2,8,2,6,3,9,7,50,3126,1375,W,84.09090909,73.46938776
Hard,16-08-2021,Daniil Medvedev,Pablo Carreno Busta,198,188,25.51129363,30.0971937,R,R,9,1,2,2,0,6,0,11,2,13,3126,3260,W,92.30769231,56.09756098
Hard,16-08-2021,Alexander Zverev,Stefanos Tsitsipas,198,193,24.32306639,23.01163587,R,R,15,10,4,4,4,1,8,5,5,3,3126,3323,W,71.23287671,73.23943662
Hard,16-08-2021,Andrey Rublev,Daniil Medvedev,188,198,23.8220397,25.51129363,R,R,2,8,5,3,4,6,7,10,7,2,3126,3323,W,73.33333333,66.66666667
Hard,16-08-2021,Alexander Zverev,Andrey Rublev,198,188,24.32306639,23.8220397,R,R,6,11,4,0,0,5,1,10,5,7,3126,3323,W,92.85714286,66.66666667
Clay,19-04-2021,Jaume Munar,Thiago Monteiro,183,183,23.95619439,26.88569473,R,L,3,4,3,1,7,2,8,5,86,76,904,948,W,73.33333333,66.66666667
